Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,GANAPATHI DEGREE COLLEGE,2,COMMERCIAL,29,24,7015,78.13
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,GANDRAWADA,2,COMMERCIAL,9,7,631,10.2
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,JAYA DELUX ROAD,2,COMMERCIAL,89,83,9085,156.702
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,JYOTHI SCHOOL(BPL)ROAD,2,COMMERCIAL,2,1,0,3.55
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,KAMAREDDYPALLI,2,COMMERCIAL,32,31,5401,149.2
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,KANYAKAPARAMESHWARI TEMPLE,2,COMMERCIAL,39,27,1410,53.54
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,KOWKONDA,2,COMMERCIAL,23,22,4264,53.49
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,MADARAM,2,COMMERCIAL,15,13,1084,18.4
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,MALAKPET,2,COMMERCIAL,9,9,290,10.55
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,MALLAREDDYPALLY,2,COMMERCIAL,17,16,693,20.27
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,MLA CAMP OFFICE,2,COMMERCIAL,150,136,20133,248.736
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,NAGARAM,2,COMMERCIAL,54,45,5832,85.81
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,NEAR BUS STAND,2,COMMERCIAL,186,168,28014,316.027
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,NEAR KUNKUMESHWARA TEMPLE,2,COMMERCIAL,190,137,12583,208.293
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,battilagumpu,2,COMMERCIAL,1,1,0,1
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,KARAKAGUDEM,ANANTHARAM,2,COMMERCIAL,33,29,4327,71.66
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,KARAKAGUDEM,BARLA GUDEM,2,COMMERCIAL,2,2,133,4
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,KARAKAGUDEM,BATTUPALLI,2,COMMERCIAL,47,41,2528,71.17
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,KARAKAGUDEM,CHIRUMALLA,2,COMMERCIAL,12,12,557,11.73
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,KARAKAGUDEM,CHOPPALA,2,COMMERCIAL,2,2,168,2
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,KARAKAGUDEM,GOLLAGUDEM - P,2,COMMERCIAL,8,6,180,10.716
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,KARAKAGUDEM,KANNAIGUDEM - P,2,COMMERCIAL,1,1,43,1
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,KARAKAGUDEM,KARAKUGUDEM,2,COMMERCIAL,197,180,19273,329.77
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,THUNGARAM-CG,2,COMMERCIAL,37,32,5469,59.06
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,VANKANUMBER-CG,2,COMMERCIAL,3,3,145,4.88
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,VENKATEYA THANDA-CG,2,COMMERCIAL,8,7,497,13.22
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,ANANTARAM-JP,2,COMMERCIAL,16,14,2325,33.51
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,ANNARAPPADU-JP,2,COMMERCIAL,8,7,173,15.5
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,BALU  THANDA-JP,2,COMMERCIAL,3,3,85,5.74
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,BATCHALA KOYAGUDEM-JP,2,COMMERCIAL,14,12,326,15.8
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,BETHALA PAD-JP,2,COMMERCIAL,36,30,2503,57.62
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,CHINTHAL THANDA - JP,2,COMMERCIAL,2,2,314,3
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,DARA PADU - TP,2,COMMERCIAL,5,4,115,14.26
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,GOLIA TANDA-TP,2,COMMERCIAL,7,6,195,26
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,JANGALA PALLY-TP,2,COMMERCIAL,1,1,0,1
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,JETYA TANDA-TP,2,COMMERCIAL,1,0,0,1
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,KOPPURAI-TP,2,COMMERCIAL,13,10,437,16
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,KOTHAGUDEM(B)-TP,2,COMMERCIAL,4,4,204,2.58
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,KUNTALLA-TP,2,COMMERCIAL,3,3,31,6.18
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,LAXMI PURAM15-TP,2,COMMERCIAL,2,2,10,3.45
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,MADDIRALA-TP,2,COMMERCIAL,2,2,30,3
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,JAGGARAM,2,COMMERCIAL,21,17,865,31.99
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,KOTHURU/A.PALLY,2,COMMERCIAL,12,11,824,18.24
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,LATCHAPURAM,2,COMMERCIAL,21,19,1566,25.72
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,MALKARAM,2,COMMERCIAL,58,53,10341,122.45
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,MANDALAPALLY,2,COMMERCIAL,279,244,30848,499.925
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,MORAPPAGUDEM,2,COMMERCIAL,9,8,416,17.24
ADILABAD,ADILABAD,ECHODA,BAZARHATHNOOR,GULABTHANDA,2,COMMERCIAL,4,3,93,7.428
ADILABAD,ADILABAD,ECHODA,BAZARHATHNOOR,HARKAI,2,COMMERCIAL,1,1,12,1
ADILABAD,ADILABAD,ECHODA,BAZARHATHNOOR,INDRANAGAR,2,COMMERCIAL,1,1,47,2.8
ADILABAD,ADILABAD,ECHODA,BAZARHATHNOOR,ISAPUR,2,COMMERCIAL,1,1,0,2.93
ADILABAD,ADILABAD,ECHODA,BAZARHATHNOOR,JATHARALA,2,COMMERCIAL,10,9,107,16.822
ADILABAD,ADILABAD,ECHODA,BAZARHATHNOOR,KANDLI,2,COMMERCIAL,6,4,12,9.04
ADILABAD,ADILABAD,ECHODA,BAZARHATHNOOR,KINNERA PALLY,2,COMMERCIAL,3,2,4,7.96
ADILABAD,ADILABAD,ECHODA,BAZARHATHNOOR,KOLHARI,2,COMMERCIAL,4,4,18,5.958
ADILABAD,ADILABAD,ECHODA,BAZARHATHNOOR,KOTHAGUDA,2,COMMERCIAL,3,3,0,9
ADILABAD,ADILABAD,JAINATH,BELA,TOYAGUDA,2,COMMERCIAL,4,1,0,3.968
ADILABAD,ADILABAD,JAINATH,BELA,VAROOR,2,COMMERCIAL,1,1,0,1
ADILABAD,ADILABAD,JAINATH,BELA,WADA GUDA,2,COMMERCIAL,1,1,0,2.999
ADILABAD,ADILABAD,JAINATH,BELA,YATHI,2,COMMERCIAL,1,1,61,0.24
ADILABAD,ADILABAD,JAINATH,BHORAJ,AKOLI,2,COMMERCIAL,10,6,198,10.82
ADILABAD,ADILABAD,JAINATH,BHORAJ,AKURLA,2,COMMERCIAL,15,14,1457,22.612
ADILABAD,ADILABAD,JAINATH,BHORAJ,BALAPUR,2,COMMERCIAL,11,11,4686,22.69
ADILABAD,ADILABAD,JAINATH,BHORAJ,BHORAJ,2,COMMERCIAL,91,56,13045,177.156
ADILABAD,ADILABAD,JAINATH,BHORAJ,DOLLARA,2,COMMERCIAL,18,1,0,36.136
ADILABAD,ADILABAD,JAINATH,BHORAJ,FOUSAPOOR,2,COMMERCIAL,11,10,689,76.354
ADILABAD,ADILABAD,JAINATH,BHORAJ,GIMMA (K),2,COMMERCIAL,72,57,6327,114.464
ADILABAD,ADILABAD,JAINATH,BHORAJ,GUDA,2,COMMERCIAL,20,15,2015,43.395
ADILABAD,ADILABAD,JAINATH,BHORAJ,HASHAMPUR,2,COMMERCIAL,9,8,175,9.96
ADILABAD,ADILABAD,JAINATH,BHORAJ,HATTIGHAT  K,2,COMMERCIAL,3,1,0,23.984
ADILABAD,UTNOOR,UTNOOR,SIRIKONDA,POCHAMPALLI,2,COMMERCIAL,2,2,0,3
ADILABAD,UTNOOR,UTNOOR,SIRIKONDA,PONNA,2,COMMERCIAL,43,36,6364,74.138
ADILABAD,UTNOOR,UTNOOR,SIRIKONDA,RAIGUDA (B),2,COMMERCIAL,1,1,0,1
ADILABAD,UTNOOR,UTNOOR,SIRIKONDA,RAMPOOR (B),2,COMMERCIAL,3,3,242,6.938
ADILABAD,UTNOOR,UTNOOR,SIRIKONDA,RAYAGUDA,2,COMMERCIAL,1,1,0,3
ADILABAD,UTNOOR,UTNOOR,SIRIKONDA,RIMMA,2,COMMERCIAL,2,2,235,1.994
ADILABAD,UTNOOR,UTNOOR,SIRIKONDA,SATHNORI,2,COMMERCIAL,2,2,1563,8.946
ADILABAD,UTNOOR,UTNOOR,SIRIKONDA,SOANPALLI,2,COMMERCIAL,5,4,1660,11.4
ADILABAD,UTNOOR,UTNOOR,SIRIKONDA,SRIKONDA,2,COMMERCIAL,134,121,13926,239.846
ADILABAD,UTNOOR,UTNOOR,SIRIKONDA,SUNKIDI,2,COMMERCIAL,3,3,217,8
ADILABAD,UTNOOR,UTNOOR,SIRIKONDA,WAIPET,2,COMMERCIAL,1,1,0,1
ADILABAD,UTNOOR,UTNOOR,UTNOOR,ANDHOLI,2,COMMERCIAL,4,4,85,6
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,PULLORA,2,COMMERCIAL,1,0,0,3
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,RAJULA GUDA,2,COMMERCIAL,1,1,28,1
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,RAMPUR,2,COMMERCIAL,1,0,0,1
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,SAMELA,2,COMMERCIAL,2,2,74,1.5
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,SARANDI,2,COMMERCIAL,6,6,529,5.48
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,SAVATHI,2,COMMERCIAL,3,2,1079,5.5
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,SONAPUR,2,COMMERCIAL,3,3,448,5
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,TEJAGUDA,2,COMMERCIAL,3,2,274,5
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,TEJAPUR,2,COMMERCIAL,3,2,92,3.2
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,VELGI,2,COMMERCIAL,4,4,296,3.5
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,WANKIDI,2,COMMERCIAL,604,466,62012,983.836
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,WANKIDI(K),2,COMMERCIAL,1,1,21,0.24
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,DAHEGAOM,RAVULAPALLY,2,COMMERCIAL,1,1,10,5
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,ANDAVELLY,2,COMMERCIAL,21,19,1330,22.232
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,ANKODA (B),2,COMMERCIAL,8,5,2017,22.25
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,ANKUSAPUR,2,COMMERCIAL,13,13,405,15
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,AREGUDA,2,COMMERCIAL,35,35,3641,55.133
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,BABU NAGAR,2,COMMERCIAL,1,1,120,1
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,BALAGALA,2,COMMERCIAL,4,4,14,3.25
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,BAREGUDA,2,COMMERCIAL,15,12,4405,68.771
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,BATPALLY,2,COMMERCIAL,88,83,9982,110.825
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,BODEPALLY,2,COMMERCIAL,26,26,2554,41.895
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,BOGADAGUDA,2,COMMERCIAL,2,1,21,4
BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BURGUMPADU,BURGUMPADU,2,COMMERCIAL,317,256,40448,577.297
BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BURGUMPADU,GANDRAGODLAPALLY,2,COMMERCIAL,3,3,727,6.24
BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BURGUMPADU,GOPALAPURAM(BUR),2,COMMERCIAL,2,1,8,1.2
BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BURGUMPADU,LAKSHMIPURAM,2,COMMERCIAL,228,194,42816,635.2
BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BURGUMPADU,M P BANJARA,2,COMMERCIAL,286,251,26412,493.126
BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BURGUMPADU,MARRIKUNTA (BUR),2,COMMERCIAL,1,1,52,2
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,9th MILE THANDA-TP,2,COMMERCIAL,15,13,571,27.44
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,ANDUNI GUDEM-TP,2,COMMERCIAL,6,5,213,8.62
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,ANJANEYA PALEM-TP,2,COMMERCIAL,2,2,91,5
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,BARLA GUDEM-TP,2,COMMERCIAL,5,5,80,11.76
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,BEDDU TANDA-TP,2,COMMERCIAL,3,3,153,3.18
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,BETHAM PUDI-TP,2,COMMERCIAL,14,13,689,12.59
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,BODU-TP,2,COMMERCIAL,44,44,14169,95.44
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,CHUKALA BODU-TP,2,COMMERCIAL,9,9,188,14.26
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,ALLIPALLY,2,COMMERCIAL,14,14,802,23.46
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,ANKAMPALEM,2,COMMERCIAL,43,34,3882,81.44
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,BALARAJGUDEM,2,COMMERCIAL,8,7,317,7.342
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,CHEPURIGUDEM,2,COMMERCIAL,4,4,207,8.5
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,CHINAGOLLAGUDEM,2,COMMERCIAL,4,4,71,4.26
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,DAMMAPET,2,COMMERCIAL,572,512,64980,1269
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,GANDHINAGARAM,2,COMMERCIAL,6,6,170,34
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,GOPALAPURAM,2,COMMERCIAL,8,8,276,19
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,GURUVAIGUDEM,2,COMMERCIAL,6,5,4496,37.5
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,PUSALA THANDA,2,COMMERCIAL,1,1,1060,4
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,RAJAPURAM,2,COMMERCIAL,14,12,3509,33.7
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,RANGAPURAM,2,COMMERCIAL,22,16,3068,66.48
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,REGULA GUDEM,2,COMMERCIAL,12,12,128,20.25
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,REPALLEWADA,2,COMMERCIAL,11,10,426,11.24
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,SANGAM,2,COMMERCIAL,7,4,196,9.93
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,SAREKAL,2,COMMERCIAL,1,1,31,2.24
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,SATYNARAYANAPURAM,2,COMMERCIAL,18,11,871,26.98
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,SOMULAGUDEM,2,COMMERCIAL,5,3,43,7.24
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,SURARAM,2,COMMERCIAL,28,22,1456,55.44
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,TOGGUDEM,2,COMMERCIAL,28,17,3502,100.36
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,TUMMALAGUDEM,2,COMMERCIAL,3,3,245,2.6
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,MOGULLAPALLY,MOGULLAPALLI,2,COMMERCIAL,223,178,25199,425.988
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,MOGULLAPALLY,MOTLAPALLI,2,COMMERCIAL,68,59,10523,98.922
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,MOGULLAPALLY,MULKALAPALLI,2,COMMERCIAL,25,24,5510,36.33
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,MOGULLAPALLY,NARSINGAPUR,2,COMMERCIAL,3,3,158,3.77
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,MOGULLAPALLY,PARLAPALLI,2,COMMERCIAL,37,30,2013,43.39
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,MOGULLAPALLY,PATHA ISSIPET,2,COMMERCIAL,3,3,196,3
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,MOGULLAPALLY,PEDAKOMATIPALLI,2,COMMERCIAL,18,18,3815,47.34
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,MOGULLAPALLY,PIDICILLA,2,COMMERCIAL,20,18,5640,37.14
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,MOGULLAPALLY,POTHUGAL,2,COMMERCIAL,13,13,1066,18.1
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,MOGULLAPALLY,RANGAPUR III,2,COMMERCIAL,42,36,1853,46.25
BHUPALAPALLY,MULUGU,ETURNAGARAM,ETURUNAGARAM,ROHIR,2,COMMERCIAL,33,24,6056,58.99
BHUPALAPALLY,MULUGU,ETURNAGARAM,ETURUNAGARAM,SHANKARAJPALLI,2,COMMERCIAL,32,28,1048,32.799
BHUPALAPALLY,MULUGU,ETURNAGARAM,ETURUNAGARAM,SHAPALLI,2,COMMERCIAL,1,1,97,1
BHUPALAPALLY,MULUGU,ETURNAGARAM,ETURUNAGARAM,SHIVAPUR,2,COMMERCIAL,5,2,256,5.249
BHUPALAPALLY,MULUGU,ETURNAGARAM,ETURUNAGARAM,VEERAPUR,2,COMMERCIAL,1,1,31,1
BHUPALAPALLY,MULUGU,ETURNAGARAM,KAMALAPUR,AKINEPALLIMALLARAM,2,COMMERCIAL,14,12,4608,60
BHUPALAPALLY,MULUGU,ETURNAGARAM,KAMALAPUR,BALANNAGUDEM,2,COMMERCIAL,5,4,145,5
BHUPALAPALLY,MULUGU,ETURNAGARAM,KAMALAPUR,BRAHMANAPALLI,2,COMMERCIAL,15,13,886,26.75
BHUPALAPALLY,MULUGU,ETURNAGARAM,KAMALAPUR,BUCHAMPET,2,COMMERCIAL,18,17,214,17.5
BHUPALAPALLY,MULUGU,ETURNAGARAM,KAMALAPUR,CHANCHUPALLI,2,COMMERCIAL,11,9,5450,28.55
BHUPALAPALLY,MULUGU,MULUG,THADVAI,RANGAPUR P ANNARAM,2,COMMERCIAL,11,11,334,14.24
BHUPALAPALLY,MULUGU,MULUG,THADVAI,REDDYGUDEM,2,COMMERCIAL,10,8,1511,15.76
BHUPALAPALLY,MULUGU,MULUG,THADVAI,THADVAI,2,COMMERCIAL,106,77,26399,270.37
BHUPALAPALLY,MULUGU,MULUG,THADVAI,VADDUGUDEM,2,COMMERCIAL,1,1,519,4
BHUPALAPALLY,MULUGU,MULUG,THADVAI,VENGALAPUR,2,COMMERCIAL,8,7,2281,11.25
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,ALUBAKA,2,COMMERCIAL,34,27,8552,87.12
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,BARLA GUDEM,2,COMMERCIAL,1,0,0,1
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,BODAPURAM,2,COMMERCIAL,12,12,3481,27.97
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,CHIRUTHAPALLY,2,COMMERCIAL,5,5,919,18.24
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,CHOKKALA,2,COMMERCIAL,22,22,4638,57.97
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,DANAVAIPETA(NVP),2,COMMERCIAL,3,2,109,3.42
ADILABAD,ADILABAD,ECHODA,BAZARHATHNOOR,GANGAPOOR,2,COMMERCIAL,8,4,99,16.93
ADILABAD,ADILABAD,ECHODA,BAZARHATHNOOR,GIRAJI,2,COMMERCIAL,2,2,215,2
ADILABAD,ADILABAD,ECHODA,BAZARHATHNOOR,GIRNOOR,2,COMMERCIAL,30,21,1763,57.786
ADILABAD,ADILABAD,ECHODA,BAZARHATHNOOR,GOKONDA,2,COMMERCIAL,3,3,5,3.96
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,DAHEGAOM,LAGGOAM,2,COMMERCIAL,15,13,519,16.876
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,DAHEGAOM,LOHA,2,COMMERCIAL,1,1,32,0.995
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,DAHEGAOM,MOTTLAGUDEM,2,COMMERCIAL,3,3,60,2.5
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,DAHEGAOM,ODDUGUDEM,2,COMMERCIAL,24,23,5109,48.864
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,DAHEGAOM,PAMBAPOOR,2,COMMERCIAL,3,3,167,6
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,DAHEGAOM,PARVATHI PETA,2,COMMERCIAL,1,1,86,2.12
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,DAHEGAOM,PEKALA GUDEM,2,COMMERCIAL,4,3,291,21.23
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,DAHEGAOM,PESARLA KUNTA,2,COMMERCIAL,5,5,199,6
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,DAHEGAOM,POLAMPALLY,2,COMMERCIAL,1,1,75,0.24
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,DAHEGAOM,RALLAGUDA,2,COMMERCIAL,3,3,216,5
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,DAHEGAOM,RAMPUR (DAHEGAOM),2,COMMERCIAL,3,3,35,9.96
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,PEREGOAN,2,COMMERCIAL,7,6,205,14.11
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,RUDRARAM,2,COMMERCIAL,11,10,2575,53.47
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,SHAIK AHMEDGUDA (SIRPUR-T),2,COMMERCIAL,4,4,274,9.5
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,SHIVAPUR (SIRPUR-T),2,COMMERCIAL,6,6,401,7.48
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,SIRPOOR (TOWN),2,COMMERCIAL,434,358,50492,782.305
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,TONKINI,2,COMMERCIAL,7,7,1572,24.69
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,VEMPALLY,2,COMMERCIAL,45,28,4184,96.447
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,VENKATRAOPET,2,COMMERCIAL,11,9,864,16.376
